CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
51.742.485/0001-20;2025-12-31;1;CONCESSIONÁRIA RODOVIAS DO CAFÉ SPE S.A.;027588;FRE WEB;148516;2025-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148516
51.742.485/0001-20;2025-12-31;2;CONCESSIONÁRIA RODOVIAS DO CAFÉ SPE S.A.;027588;FRE WEB;149533;2025-06-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149533
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;FRE WEB;148457;2025-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148457
52.017.473/0001-03;2025-12-31;1;AZEVEDO & TRAVASSOS ENERGIA S.A.;027626;FRE WEB;148989;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148989
52.270.350/0001-71;2025-12-31;1;CIABRASF - CIA. BRASILEIRA DE SERVIÇOS FINANCEIROS S.A.;027634;FRE WEB;149117;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149117
52.475.549/0001-36;2025-12-31;1;REAG WEALTH MANAGEMENT S.A.;027685;FRE WEB;147050;2025-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147050
52.548.435/0001-79;2025-12-31;1;JSL S.A.;022020;FRE WEB;149019;2025-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149019
52.548.435/0001-79;2025-12-31;2;JSL S.A.;022020;FRE WEB;149481;2025-06-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149481
52.805.925/0001-03;2025-12-31;1;RDVC CITY S.A;027570;FRE WEB;149132;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149132
52.805.925/0001-03;2025-12-31;2;RDVC CITY S.A;027570;FRE WEB;149518;2025-06-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149518
52.810.883/0001-07;2025-12-31;1;REAG ASSET MANAGEMENT PART S.A.;027561;FRE WEB;147049;2025-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147049
52.841.191/0001-18;2025-12-31;1;REVEE S.A.;027650;FRE WEB;149126;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149126
52.841.191/0001-18;2025-12-31;2;REVEE S.A.;027650;FRE WEB;149160;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149160
52.841.191/0001-18;2025-12-31;3;REVEE S.A.;027650;FRE WEB;149382;2025-06-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149382
53.113.791/0001-22;2025-12-31;1;TOTVS S.A.;019992;FRE WEB;148941;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148941
53.113.791/0001-22;2025-12-31;2;TOTVS S.A.;019992;FRE WEB;149292;2025-06-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149292
53.153.938/0001-08;2025-12-31;1;COBASI COMÉRCIO DE PRODUTOS BÁSICOS E INDUSTRIALIZADOS S.A.;027766;FRE WEB;148984;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148984
56.444.250/0001-75;2025-12-31;1;HAUSCENTER SA;014850;FRE WEB;148293;2025-05-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148293
56.643.018/0001-66;2025-12-31;1;EUCATEX S.A. INDUSTRIA E COMERCIO;005770;FRE WEB;148240;2025-05-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148240
56.643.018/0001-66;2025-12-31;2;EUCATEX S.A. INDUSTRIA E COMERCIO;005770;FRE WEB;148302;2025-05-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148302
56.643.018/0001-66;2025-12-31;3;EUCATEX S.A. INDUSTRIA E COMERCIO;005770;FRE WEB;149230;2025-06-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149230
56.643.018/0001-66;2025-12-31;4;EUCATEX S.A. INDUSTRIA E COMERCIO;005770;FRE WEB;149400;2025-06-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149400
56.720.428/0001-63;2025-12-31;1;ROMI S.A.;007510;FRE WEB;148333;2025-05-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148333
56.992.423/0001-90;2025-12-31;1;BICICLETAS MONARK S.A.;001694;FRE WEB;148192;2025-05-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148192
58.070.452/0001-20;2025-12-31;1;IGUÁ SERGIPE S.A.;027812;FRE WEB;145632;2025-03-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145632
58.119.199/0001-51;2025-12-31;1;ODONTOPREV S.A.;020125;FRE WEB;148476;2025-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148476
58.430.828/0001-60;2025-12-31;1;BLAU FARMACÊUTICA S.A.;024627;FRE WEB;148884;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148884
59.105.999/0001-86;2025-12-31;1;WHIRLPOOL S.A.;014346;FRE WEB;148630;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148630
59.105.999/0001-86;2025-12-31;2;WHIRLPOOL S.A.;014346;FRE WEB;149328;2025-06-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149328
59.285.411/0001-13;2025-12-31;1;BCO PAN S.A.;021199;FRE WEB;148663;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148663
59.285.411/0001-13;2025-12-31;2;BCO PAN S.A.;021199;FRE WEB;149539;2025-06-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149539
59.418.806/0001-47;2025-12-31;1;TRACK & FIELD CO S.A.;025208;FRE WEB;148809;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148809
59.418.806/0001-47;2025-12-31;2;TRACK & FIELD CO S.A.;025208;FRE WEB;149332;2025-06-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149332
59.546.515/0001-34;2025-12-31;1;FISIA COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;027529;FRE WEB;148528;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148528
59.717.553/0001-02;2025-12-31;1;GRUPO MULTI S.A.;026034;FRE WEB;148853;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148853
59.789.545/0001-71;2025-12-31;1;POLPAR S.A.;013447;FRE WEB;148677;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148677
59.789.545/0001-71;2025-12-31;2;POLPAR S.A.;013447;FRE WEB;149436;2025-06-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149436
59.981.829/0001-65;2025-12-31;1;RODOBENS SA;025801;FRE WEB;148881;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148881
60.398.369/0004-79;2025-12-31;1;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;009393;FRE WEB;148174;2025-05-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148174
60.444.437/0001-46;2025-12-31;1;LIGHT SERVICOS DE ELETRICIDADE S.A.;008036;FRE WEB;148632;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148632
60.476.884/0001-87;2025-12-31;1;MAHLE METAL LEVE S.A.;008575;FRE WEB;148527;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148527
60.537.263/0001-66;2025-12-31;1;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;024953;FRE WEB;148847;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148847
60.543.816/0001-93;2025-12-31;1;IGUATEMI S.A.;008672;FRE WEB;148966;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148966
60.543.816/0001-93;2025-12-31;2;IGUATEMI S.A.;008672;FRE WEB;149345;2025-06-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149345
60.543.816/0001-93;2025-12-31;3;IGUATEMI S.A.;008672;FRE WEB;149396;2025-06-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149396
60.543.816/0001-93;2025-12-31;4;IGUATEMI S.A.;008672;FRE WEB;149456;2025-06-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149456
60.543.816/0001-93;2025-12-31;5;IGUATEMI S.A.;008672;FRE WEB;149548;2025-06-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149548
60.651.809/0001-05;2025-12-31;1;SUZANO HOLDING S.A.;009067;FRE WEB;148678;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148678
60.665.981/0001-18;2025-12-31;1;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S.A.;026867;FRE WEB;149086;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149086
60.665.981/0001-18;2025-12-31;2;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S.A.;026867;FRE WEB;149516;2025-06-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149516
60.730.348/0001-66;2025-12-31;1;CIA MELHORAMENTOS DE SAO PAULO;003654;FRE WEB;148893;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148893
60.730.348/0001-66;2025-12-31;2;CIA MELHORAMENTOS DE SAO PAULO;003654;FRE WEB;149245;2025-06-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149245
60.746.948/0001-12;2025-12-31;1;BCO BRADESCO S.A.;000906;FRE WEB;148531;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148531
60.746.948/0001-12;2025-12-31;2;BCO BRADESCO S.A.;000906;FRE WEB;149439;2025-06-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149439
60.746.948/0001-12;2025-12-31;3;BCO BRADESCO S.A.;000906;FRE WEB;149527;2025-06-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149527
60.840.055/0001-31;2025-12-31;1;FLEURY S.A.;021881;FRE WEB;148214;2025-05-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148214
60.840.055/0001-31;2025-12-31;2;FLEURY S.A.;021881;FRE WEB;149135;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149135
60.840.055/0001-31;2025-12-31;3;FLEURY S.A.;021881;FRE WEB;149460;2025-06-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149460
60.851.615/0001-53;2025-12-31;1;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;001520;FRE WEB;149022;2025-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149022
60.872.504/0001-23;2025-12-31;1;ITAU UNIBANCO HOLDING S.A.;019348;FRE WEB;148275;2025-05-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148275
60.872.504/0001-23;2025-12-31;2;ITAU UNIBANCO HOLDING S.A.;019348;FRE WEB;149421;2025-06-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149421
60.884.319/0001-59;2025-12-31;1;NORDON INDUSTRIAS METALURGICAS S.A.;009083;FRE WEB;148094;2025-05-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148094
60.894.730/0001-05;2025-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;014320;FRE WEB;148694;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148694
60.933.603/0001-78;2025-12-31;1;CESP - CIA ENERGETICA DE SAO PAULO;002577;FRE WEB;148859;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148859
61.022.042/0001-18;2025-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;004723;FRE WEB;148980;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148980
61.022.042/0001-18;2025-12-31;2;CONSTRUTORA ADOLPHO LINDENBERG S.A.;004723;FRE WEB;149384;2025-06-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149384
61.065.298/0001-02;2025-12-31;1;MANGELS INDUSTRIAL S.A.;008397;FRE WEB;149093;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149093
61.079.117/0001-05;2025-12-31;1;ALPARGATAS S.A.;010456;FRE WEB;148814;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148814
61.079.117/0001-05;2025-12-31;2;ALPARGATAS S.A.;010456;FRE WEB;149364;2025-06-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149364
61.080.313/0001-91;2025-12-31;1;COBRASMA S.A.;004448;FRE WEB;147861;2025-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147861
61.082.004/0001-50;2025-12-31;1;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;008427;FRE WEB;148292;2025-05-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148292
61.088.894/0001-08;2025-12-31;1;CAMBUCI S.A.;002100;FRE WEB;148547;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148547
61.092.037/0001-81;2025-12-31;1;ETERNIT S.A.;005762;FRE WEB;149058;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149058
61.156.113/0001-75;2025-12-31;1;IOCHPE MAXION S.A.;011932;FRE WEB;148842;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148842
61.156.113/0001-75;2025-12-31;2;IOCHPE MAXION S.A.;011932;FRE WEB;149443;2025-06-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149443
61.156.931/0001-78;2025-12-31;1;ALIPERTI S.A.;012823;FRE WEB;149183;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149183
61.186.680/0001-74;2025-12-31;1;BANCO BMG S/A;024600;FRE WEB;148574;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148574
61.186.680/0001-74;2025-12-31;2;BANCO BMG S/A;024600;FRE WEB;149376;2025-06-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149376
61.189.288/0001-89;2025-12-31;1;MARISA LOJAS S.A.;022055;FRE WEB;149184;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149184
61.190.096/0001-92;2025-12-31;1;EUROFARMA LABORATÓRIOS S.A.;026700;FRE WEB;149008;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149008
61.190.096/0001-92;2025-12-31;2;EUROFARMA LABORATÓRIOS S.A.;026700;FRE WEB;149447;2025-06-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149447
61.351.532/0001-68;2025-12-31;1;AZEVEDO E TRAVASSOS S.A.;011975;FRE WEB;148924;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148924
61.351.532/0001-68;2025-12-31;2;AZEVEDO E TRAVASSOS S.A.;011975;FRE WEB;149252;2025-06-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149252
61.374.161/0001-30;2025-12-31;1;BAUMER S.A.;001562;FRE WEB;149188;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149188
61.409.892/0001-73;2025-12-31;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;025984;FRE WEB;148506;2025-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148506
61.409.892/0001-73;2025-12-31;2;COMPANHIA BRASILEIRA DE ALUMÍNIO;025984;FRE WEB;149362;2025-06-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149362
61.486.650/0001-83;2025-12-31;1;DIAGNOSTICOS DA AMERICA S.A.;019623;FRE WEB;148911;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148911
61.532.644/0001-15;2025-12-31;1;ITAÚSA S.A.;007617;FRE WEB;148839;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148839
61.584.140/0001-49;2025-12-31;1;REDE ENERGIA PARTICIPAÇÕES S.A.;003190;FRE WEB;148624;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148624
61.584.140/0001-49;2025-12-31;2;REDE ENERGIA PARTICIPAÇÕES S.A.;003190;FRE WEB;149282;2025-06-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149282
61.584.140/0001-49;2025-12-31;3;REDE ENERGIA PARTICIPAÇÕES S.A.;003190;FRE WEB;149429;2025-06-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149429
61.585.865/0001-51;2025-12-31;1;RAIA DROGASIL S.A.;005258;FRE WEB;149203;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149203
61.585.865/0001-51;2025-12-31;2;RAIA DROGASIL S.A.;005258;FRE WEB;149483;2025-06-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149483
61.695.227/0001-93;2025-12-31;1;ELETROPAULO METROP. ELET. SAO PAULO S.A.;014176;FRE WEB;149201;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149201
61.695.227/0001-93;2025-12-31;2;ELETROPAULO METROP. ELET. SAO PAULO S.A.;014176;FRE WEB;149283;2025-06-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149283
61.695.227/0001-93;2025-12-31;3;ELETROPAULO METROP. ELET. SAO PAULO S.A.;014176;FRE WEB;149363;2025-06-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149363
61.856.571/0001-17;2025-12-31;1;CIA GAS DE SAO PAULO - COMGAS;015636;FRE WEB;148939;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148939
62.002.886/0001-60;2025-12-31;1;SAO PAULO TURISMO S.A.;009415;FRE WEB;148698;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148698
62.070.362/0001-06;2025-12-31;1;COMPANHIA DO METROPOLITANO DE SÃO PAULO - METRÔ;027065;FRE WEB;148488;2025-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148488
62.070.362/0001-06;2025-12-31;2;COMPANHIA DO METROPOLITANO DE SÃO PAULO - METRÔ;027065;FRE WEB;148827;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148827
62.144.175/0001-20;2025-12-31;1;BCO PINE S.A;020567;FRE WEB;148758;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148758
62.144.175/0001-20;2025-12-31;2;BCO PINE S.A;020567;FRE WEB;149240;2025-06-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149240
62.144.175/0001-20;2025-12-31;3;BCO PINE S.A;020567;FRE WEB;149405;2025-06-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149405
62.232.889/0001-90;2025-12-31;1;BCO DAYCOVAL S.A.;020796;FRE WEB;148512;2025-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148512
62.258.884/0001-36;2025-12-31;1;INTERCEMENT BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;025992;FRE WEB;149082;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149082
62.307.848/0001-15;2025-12-31;1;BANCO RCI BRASIL S.A.;021466;FRE WEB;148426;2025-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148426
62.984.091/0001-02;2025-12-31;1;CRUZEIRO DO SUL EDUCACIONAL S.A.;025526;FRE WEB;148474;2025-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148474
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;FRE WEB;140233;2024-07-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140233
