CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
40.159.947/0001-64;31/12/2024;1;HMOBI PARTICIPAÇÕES S.A.;025674;FRE WEB;138129;29/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138129
40.159.947/0001-64;31/12/2024;2;HMOBI PARTICIPAÇÕES S.A.;025674;FRE WEB;138868;03/06/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138868
40.159.947/0001-64;31/12/2024;3;HMOBI PARTICIPAÇÕES S.A.;025674;FRE WEB;138905;04/06/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138905
40.159.947/0001-64;31/12/2024;4;HMOBI PARTICIPAÇÕES S.A.;025674;FRE WEB;141412;23/08/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141412
40.159.947/0001-64;31/12/2024;5;HMOBI PARTICIPAÇÕES S.A.;025674;FRE WEB;142090;08/10/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142090
40.180.943/0001-68;31/12/2024;1;REFINARIA DE MANAUS S.A.;027308;FRE WEB;138852;31/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138852
40.263.170/0001-83;31/12/2024;1;SOLVI ESSENCIS AMBIENTAL S.A.;027073;FRE WEB;138829;31/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138829
40.263.170/0001-83;31/12/2024;2;SOLVI ESSENCIS AMBIENTAL S.A.;027073;FRE WEB;139542;09/07/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139542
40.337.136/0001-06;31/12/2024;1;TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.;026000;FRE WEB;138186;29/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138186
40.337.136/0001-06;31/12/2024;2;TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.;026000;FRE WEB;139004;10/06/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139004
40.337.136/0001-06;31/12/2024;3;TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.;026000;FRE WEB;139746;19/07/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139746
40.337.136/0001-06;31/12/2024;4;TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.;026000;FRE WEB;142077;07/10/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142077
40.337.136/0001-06;31/12/2024;5;TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.;026000;FRE WEB;142371;28/10/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142371
40.480.481/0001-02;31/12/2024;1;RIO ALTO STL HOLDING I S.A.;027006;FRE WEB;138820;31/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138820
40.593.395/0001-06;31/12/2024;1;IFIN PARTICIPAÇÕES S.A.;026905;FRE WEB;138678;31/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138678
40.593.395/0001-06;31/12/2024;2;IFIN PARTICIPAÇÕES S.A.;026905;FRE WEB;139167;19/06/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139167
40.593.395/0001-06;31/12/2024;3;IFIN PARTICIPAÇÕES S.A.;026905;FRE WEB;144502;31/01/2025;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144502
40.997.635/0001-20;31/12/2024;1;PORTO DE VITORIA COMPANHIA SECURITIZADORA DE CREDITOS FINANC;026239;FRE WEB;137892;24/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137892
41.052.420/0001-07;31/12/2024;1;SOLAR BEBIDAS S.A.;027014;FRE WEB;138750;31/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138750
41.052.420/0001-07;31/12/2024;2;SOLAR BEBIDAS S.A.;027014;FRE WEB;143752;10/12/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143752
41.096.674/0001-19;31/12/2024;1;CANTU STORE S.A.;026646;FRE WEB;138559;31/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138559
41.096.674/0001-19;31/12/2024;2;CANTU STORE S.A.;026646;FRE WEB;138618;31/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138618
41.096.674/0001-19;31/12/2024;3;CANTU STORE S.A.;026646;FRE WEB;138944;05/06/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138944
41.096.674/0001-19;31/12/2024;4;CANTU STORE S.A.;026646;FRE WEB;142222;16/10/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142222
41.335.131/0001-07;31/12/2024;1;MOTTU I S.A;026344;FRE WEB;137633;16/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137633
41.508.382/0001-46;31/12/2024;1;RODOVIAS DO BRASIL HOLDING S.A.;026352;FRE WEB;138847;31/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138847
41.570.356/0001-48;31/12/2024;1;VRENTAL LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS S.A.;027235;FRE WEB;135474;03/04/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135474
41.570.356/0001-48;31/12/2024;2;VRENTAL LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS S.A.;027235;FRE WEB;135485;04/04/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135485
41.570.356/0001-48;31/12/2024;3;VRENTAL LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS S.A.;027235;FRE WEB;137416;15/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137416
41.570.356/0001-48;31/12/2024;4;VRENTAL LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS S.A.;027235;FRE WEB;138611;31/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138611
41.570.356/0001-48;31/12/2024;5;VRENTAL LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS S.A.;027235;FRE WEB;141653;09/09/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141653
41.570.356/0001-48;31/12/2024;6;VRENTAL LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS S.A.;027235;FRE WEB;142067;04/10/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142067
41.570.356/0001-48;31/12/2024;7;VRENTAL LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS S.A.;027235;FRE WEB;144401;24/01/2025;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144401
41.886.692/0001-02;31/12/2024;1;CONCESSIONARIA ROTA DE SANTA MARIA S.A;027294;FRE WEB;137866;24/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137866
41.886.692/0001-02;31/12/2024;2;CONCESSIONARIA ROTA DE SANTA MARIA S.A;027294;FRE WEB;139144;18/06/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139144
41.886.692/0001-02;31/12/2024;3;CONCESSIONARIA ROTA DE SANTA MARIA S.A;027294;FRE WEB;139416;02/07/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139416
41.886.692/0001-02;31/12/2024;4;CONCESSIONARIA ROTA DE SANTA MARIA S.A;027294;FRE WEB;143581;29/11/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143581
42.150.391/0001-70;31/12/2024;1;BRASKEM S.A.;004820;FRE WEB;138086;28/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138086
42.150.391/0001-70;31/12/2024;2;BRASKEM S.A.;004820;FRE WEB;138894;04/06/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138894
42.150.391/0001-70;31/12/2024;3;BRASKEM S.A.;004820;FRE WEB;141456;27/08/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141456
42.150.391/0001-70;31/12/2024;4;BRASKEM S.A.;004820;FRE WEB;143725;09/12/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143725
42.150.391/0001-70;31/12/2024;5;BRASKEM S.A.;004820;FRE WEB;143753;10/12/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143753
42.150.391/0001-70;31/12/2024;6;BRASKEM S.A.;004820;FRE WEB;143757;11/12/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143757
42.150.391/0001-70;31/12/2024;7;BRASKEM S.A.;004820;FRE WEB;143974;23/12/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143974
42.150.391/0001-70;31/12/2024;8;BRASKEM S.A.;004820;FRE WEB;143975;23/12/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143975
42.150.391/0001-70;31/12/2024;9;BRASKEM S.A.;004820;FRE WEB;144162;07/01/2025;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144162
42.233.757/0001-75;31/12/2024;1;ALVAREZ & MARSAL INVESTIMENTOS I S.A.;026433;FRE WEB;138530;31/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138530
42.278.291/0001-24;31/12/2024;1;LOG-IN LOGISTICA INTERMODAL S.A.;020710;FRE WEB;138003;28/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138003
42.278.291/0001-24;31/12/2024;2;LOG-IN LOGISTICA INTERMODAL S.A.;020710;FRE WEB;139218;24/06/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139218
42.278.291/0001-24;31/12/2024;3;LOG-IN LOGISTICA INTERMODAL S.A.;020710;FRE WEB;141271;16/08/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141271
42.278.291/0001-24;31/12/2024;4;LOG-IN LOGISTICA INTERMODAL S.A.;020710;FRE WEB;141771;17/09/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141771
42.278.291/0001-24;31/12/2024;5;LOG-IN LOGISTICA INTERMODAL S.A.;020710;FRE WEB;141857;24/09/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141857
42.278.473/0001-03;31/12/2024;1;WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.;023590;FRE WEB;138404;29/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138404
42.278.473/0001-03;31/12/2024;2;WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.;023590;FRE WEB;139201;21/06/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139201
42.278.473/0001-03;31/12/2024;3;WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.;023590;FRE WEB;144320;16/01/2025;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144320
42.278.473/0001-03;31/12/2024;4;WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.;023590;FRE WEB;144321;16/01/2025;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144321
42.292.007/0001-74;31/12/2024;1;RIO+ SANEAMENTO BL 3 S.A.;027146;FRE WEB;138845;31/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138845
42.292.007/0001-74;31/12/2024;2;RIO+ SANEAMENTO BL 3 S.A.;027146;FRE WEB;140888;13/08/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140888
42.292.007/0001-74;31/12/2024;3;RIO+ SANEAMENTO BL 3 S.A.;027146;FRE WEB;143192;13/11/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143192
42.310.775/0001-03;31/12/2024;1;ÁGUAS DO RIO 1 SPE S.A.;026735;FRE WEB;134936;20/03/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134936
42.310.775/0001-03;31/12/2024;2;ÁGUAS DO RIO 1 SPE S.A.;026735;FRE WEB;135451;02/04/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135451
42.310.775/0001-03;31/12/2024;3;ÁGUAS DO RIO 1 SPE S.A.;026735;FRE WEB;135455;02/04/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135455
42.310.775/0001-03;31/12/2024;4;ÁGUAS DO RIO 1 SPE S.A.;026735;FRE WEB;135733;16/04/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135733
42.310.775/0001-03;31/12/2024;5;ÁGUAS DO RIO 1 SPE S.A.;026735;FRE WEB;135987;26/04/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135987
42.310.775/0001-03;31/12/2024;6;ÁGUAS DO RIO 1 SPE S.A.;026735;FRE WEB;137972;27/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137972
42.310.775/0001-03;31/12/2024;7;ÁGUAS DO RIO 1 SPE S.A.;026735;FRE WEB;140743;12/08/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140743
42.310.775/0001-03;31/12/2024;8;ÁGUAS DO RIO 1 SPE S.A.;026735;FRE WEB;142463;31/10/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142463
42.310.775/0001-03;31/12/2024;9;ÁGUAS DO RIO 1 SPE S.A.;026735;FRE WEB;143484;25/11/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143484
42.331.462/0001-31;31/12/2024;1;EMBPAR PARTICIPAÇÕES S/A;015458;FRE WEB;138399;29/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138399
42.331.462/0001-31;31/12/2024;2;EMBPAR PARTICIPAÇÕES S/A;015458;FRE WEB;138877;03/06/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138877
42.353.180/0001-35;31/12/2024;1;IGUÁ RIO DE JANEIRO S.A.;026727;FRE WEB;137979;28/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137979
42.353.180/0001-35;31/12/2024;2;IGUÁ RIO DE JANEIRO S.A.;026727;FRE WEB;141446;27/08/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141446
42.353.180/0001-35;31/12/2024;3;IGUÁ RIO DE JANEIRO S.A.;026727;FRE WEB;142180;14/10/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142180
42.500.384/0001-51;31/12/2024;1;SERENA ENERGIA S.A.;026441;FRE WEB;134811;18/03/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134811
42.500.384/0001-51;31/12/2024;2;SERENA ENERGIA S.A.;026441;FRE WEB;135237;27/03/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135237
42.500.384/0001-51;31/12/2024;3;SERENA ENERGIA S.A.;026441;FRE WEB;135570;08/04/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135570
42.500.384/0001-51;31/12/2024;4;SERENA ENERGIA S.A.;026441;FRE WEB;137046;10/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137046
42.500.384/0001-51;31/12/2024;5;SERENA ENERGIA S.A.;026441;FRE WEB;137783;22/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137783
42.500.384/0001-51;31/12/2024;6;SERENA ENERGIA S.A.;026441;FRE WEB;138978;07/06/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138978
42.500.384/0001-51;31/12/2024;7;SERENA ENERGIA S.A.;026441;FRE WEB;139112;14/06/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139112
42.500.384/0001-51;31/12/2024;8;SERENA ENERGIA S.A.;026441;FRE WEB;139263;26/06/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139263
42.500.384/0001-51;31/12/2024;9;SERENA ENERGIA S.A.;026441;FRE WEB;139286;27/06/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139286
42.500.384/0001-51;31/12/2024;10;SERENA ENERGIA S.A.;026441;FRE WEB;141432;26/08/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141432
42.500.384/0001-51;31/12/2024;11;SERENA ENERGIA S.A.;026441;FRE WEB;141618;06/09/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141618
42.644.220/0001-06;31/12/2024;1;ÁGUAS DO RIO 4 SPE S.A.;026743;FRE WEB;134937;20/03/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134937
42.644.220/0001-06;31/12/2024;2;ÁGUAS DO RIO 4 SPE S.A.;026743;FRE WEB;135732;16/04/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135732
42.644.220/0001-06;31/12/2024;3;ÁGUAS DO RIO 4 SPE S.A.;026743;FRE WEB;135988;26/04/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135988
42.644.220/0001-06;31/12/2024;4;ÁGUAS DO RIO 4 SPE S.A.;026743;FRE WEB;137973;27/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137973
42.644.220/0001-06;31/12/2024;5;ÁGUAS DO RIO 4 SPE S.A.;026743;FRE WEB;140744;12/08/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140744
42.644.220/0001-06;31/12/2024;6;ÁGUAS DO RIO 4 SPE S.A.;026743;FRE WEB;142462;31/10/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142462
42.644.220/0001-06;31/12/2024;7;ÁGUAS DO RIO 4 SPE S.A.;026743;FRE WEB;143485;25/11/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143485
42.737.954/0001-21;31/12/2024;1;INTER & CO, INC.;080217;FRE WEB;136983;10/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136983
42.737.954/0001-21;31/12/2024;2;INTER & CO, INC.;080217;FRE WEB;138842;31/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138842
42.737.954/0001-21;31/12/2024;3;INTER & CO, INC.;080217;FRE WEB;139298;27/06/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139298
42.737.954/0001-21;31/12/2024;4;INTER & CO, INC.;080217;FRE WEB;139819;23/07/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139819
42.737.954/0001-21;31/12/2024;5;INTER & CO, INC.;080217;FRE WEB;140693;09/08/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140693
42.737.954/0001-21;31/12/2024;6;INTER & CO, INC.;080217;FRE WEB;141303;19/08/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141303
42.737.954/0001-21;31/12/2024;7;INTER & CO, INC.;080217;FRE WEB;141666;10/09/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141666
42.771.949/0001-35;31/12/2024;1;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;024058;FRE WEB;138728;31/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138728
42.771.949/0001-35;31/12/2024;2;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;024058;FRE WEB;138916;04/06/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138916
42.771.949/0001-35;31/12/2024;3;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;024058;FRE WEB;139063;12/06/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139063
42.771.949/0001-35;31/12/2024;4;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;024058;FRE WEB;139440;03/07/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139440
42.771.949/0001-35;31/12/2024;5;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;024058;FRE WEB;139889;25/07/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139889
42.771.949/0001-35;31/12/2024;6;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;024058;FRE WEB;144273;13/01/2025;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144273
42.771.949/0001-35;31/12/2024;7;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;024058;FRE WEB;144322;16/01/2025;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144322
